C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,950.0,90.0,300.0,90.0,1026.0
3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,950.0,90.0,260.0,90.0,1104.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,360.0,1352.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,240.0,936.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,240.0,929.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,240.0,968.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,240.0,1313.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,240.0,1261.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,240.0,1329.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,240.0,1137.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,240.0,1163.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,240.0,1157.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,120.0,975.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,120.0,871.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,360.0,120.0,955.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,120.0,1358.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,120.0,1326.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,325.0,120.0,1352.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,120.0,1176.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,120.0,1150.0
3.91,2.17,0.02,0.06,0.035,0.35,0.0,0.58,0.11,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,275.0,120.0,1131.0
3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.010860000000000005,0.0,0.0,0.034800000000000025,0.0,346.864694264992,10.8638,94.23200000000001,82.91599999999993,16.732999999999993,600.0,4.0,12.0,930.0,120.0,325.0,120.0,1115.0
3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.010860000000000005,0.0,0.0,0.034800000000000025,0.0,346.864694264992,10.8638,94.23200000000001,82.91599999999993,16.732999999999993,600.0,4.0,12.0,930.0,120.0,300.0,120.0,1160.0
3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.010860000000000005,0.0,0.0,0.034800000000000025,0.0,346.864694264992,10.8638,94.23200000000001,82.91599999999993,16.732999999999993,600.0,4.0,12.0,930.0,120.0,325.0,60.0,1025.0
3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.010860000000000005,0.0,0.0,0.034800000000000025,0.0,346.864694264992,10.8638,94.23200000000001,82.91599999999993,16.732999999999993,600.0,4.0,12.0,930.0,120.0,300.0,60.0,1075.0
3.68,2.47,0.014,0.006,0.056,0.23,0.15,1.1,0.0,0.12274999999999997,0.31876,0.13,0.034800000000000025,0.010230000000000008,100.0,10.695,80.166,94.016,10.66,846.0,4.4,10.0,900.0,90.0,310.0,55.0,1250.0
3.91,2.17,0.02,0.06,0.035,0.0,0.0,0.58,0.11,0.009660000000000004,0.014599999999999991,0.006063000000000002,0.0,0.0024800000000000013,125.0,10.695,90.0,91.07700000000001,10.09,731.5365,4.347899999999997,15.015,900.0,120.0,360.0,360.0,953.0
3.91,2.17,0.02,0.06,0.035,0.0,0.0,0.58,0.11,0.009660000000000004,0.014599999999999991,0.006063000000000002,0.0,0.0024800000000000013,125.0,10.695,90.0,91.07700000000001,10.09,731.5365,4.347899999999997,15.015,900.0,120.0,325.0,240.0,1340.0
3.91,2.17,0.02,0.06,0.035,0.0,0.0,0.58,0.11,0.009660000000000004,0.014599999999999991,0.006063000000000002,0.0,0.0024800000000000013,125.0,10.695,90.0,91.07700000000001,10.09,731.5365,4.347899999999997,15.015,900.0,120.0,275.0,120.0,1152.0
3.56,2.35,0.007,0.025,0.047,0.23,0.48,0.51,0.0,0.013630000000000007,0.015479999999999989,0.11053000000000013,0.0,0.0027100000000000015,73.0,12.08,87.0,91.206,10.2,836.0,7.9,16.0,900.0,90.0,300.0,180.0,1148.0
3.6,2.4,0.007,0.022,0.045,0.23,0.0,0.62,0.0,0.01917000000000001,0.016109999999999985,0.015378999999999978,0.0,0.004860000000000003,71.0,12.08,85.0,92.27600000000001,10.16,778.0,8.0,16.0,900.0,90.0,300.0,180.0,1158.0
3.6,2.26,0.004,0.025,0.043,0.24,0.46,0.48,0.0,0.021340000000000012,0.015389999999999985,0.09677800000000009,0.0,0.0027900000000000012,60.0,11.616,87.5,80.708,18.762999999999995,890.0,6.55,16.0,900.0,90.0,300.0,180.0,1152.0
3.57,2.51,0.012,0.031,0.042,0.2,0.0,0.64,0.0,0.019090000000000006,0.016759999999999994,0.007116000000000006,0.0,0.009060000000000007,71.0,12.08,82.5,94.016,10.16,733.0,7.3,16.0,900.0,90.0,300.0,180.0,1151.0
3.51,2.3,0.008,0.02,0.04,0.23,0.0,0.62,0.0,0.010960000000000003,0.014349999999999984,0.007701000000000006,0.0,0.0026500000000000013,88.0,11.99,90.0,91.27600000000001,10.11,750.0,6.48,16.0,900.0,90.0,300.0,180.0,1188.5
3.55,2.68,0.02,0.038,0.033,0.34,0.0,0.62,0.0,0.004260000000000002,0.0,0.0,0.0,0.0,88.0,12.1103,92.5,90.367,10.01,697.0,10.0,16.0,900.0,90.0,300.0,180.0,1273.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,860.0,90.0,380.0,5.0,870.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,860.0,90.0,380.0,30.0,940.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,860.0,90.0,380.0,60.0,951.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,860.0,90.0,380.0,120.0,938.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,890.0,90.0,380.0,5.0,843.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,890.0,90.0,380.0,30.0,960.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,890.0,90.0,380.0,60.0,978.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,215.0,10.5,90.025,82.7,17.3,644.6932999999999,4.0855999999999995,17.0,890.0,90.0,380.0,120.0,920.0
3.5,2.7,0.01,0.027,0.1,0.15,1.0,0.54,0.16,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,850.0,120.0,380.0,60.0,868.0
3.5,2.7,0.01,0.027,0.1,0.15,1.0,0.54,0.16,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,850.0,120.0,380.0,60.0,863.0
3.5,2.7,0.01,0.027,0.1,0.15,1.0,0.54,0.16,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,850.0,120.0,380.0,60.0,832.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,360.0,1544.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,360.0,1458.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,360.0,1488.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,240.0,1433.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,240.0,1328.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,240.0,1482.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,120.0,1476.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,120.0,1362.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,60.0,959.0
3.37,2.32,0.008,0.03,0.039,0.2,1.49,0.54,0.13,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,100.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,240.0,245.0,60.0,976.0
3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.75,567.7471999999999,7.7093,12.0,900.0,90.0,400.0,150.0,860.0
3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.75,567.7471999999999,7.7093,12.0,900.0,90.0,400.0,120.0,890.0
3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.75,567.7471999999999,7.7093,12.0,900.0,90.0,400.0,30.0,980.0
3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.75,567.7471999999999,7.7093,12.0,900.0,90.0,400.0,10.0,910.0
3.0,2.5,0.01,0.027,0.058,0.16,0.58,0.75,0.11,0.12224999999999994,0.31867,0.007360000000000011,0.034800000000000025,0.010250000000000007,126.0,10.695,80.302,94.376,10.66,729.99,4.384999999999998,8.04,900.0,120.0,375.0,90.0,998.0
3.3,2.3,0.01,0.027,0.045,0.14,0.54,0.65,0.14,0.014000000000000007,0.015569999999999981,0.0032130000000000023,0.015240000000000009,0.0026600000000000018,161.0,12.084299999999999,99.9,83.39699999999999,15.333999999999996,578.7061999999997,7.000500000000006,16.125,900.0,120.0,375.0,90.0,988.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,950.0,90.0,360.0,120.0,876.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,950.0,90.0,330.0,120.0,1050.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,950.0,90.0,300.0,120.0,1297.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,90.0,360.0,120.0,1050.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,90.0,300.0,120.0,1102.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,850.0,90.0,360.0,120.0,1137.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,850.0,90.0,330.0,120.0,1164.0
3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,850.0,90.0,300.0,120.0,1184.0
3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,910.0,120.0,350.0,180.0,1060.0
3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,910.0,120.0,320.0,180.0,1280.0
3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,910.0,120.0,290.0,180.0,1460.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,385.0,360.0,1030.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,370.0,360.0,1050.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,355.0,360.0,1080.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,345.0,360.0,1100.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,360.0,1140.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,290.0,360.0,1350.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,260.0,360.0,1500.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,230.0,360.0,1590.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,385.0,240.0,1010.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,370.0,240.0,1090.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,355.0,240.0,1100.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,345.0,240.0,1140.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,315.0,240.0,1200.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,290.0,240.0,1380.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,260.0,240.0,1520.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,230.0,240.0,1600.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,385.0,180.0,1030.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,370.0,180.0,1040.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,355.0,180.0,1080.0
3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,120.0,345.0,180.0,1130.0
